Position X,Position Y,Position Z
1249.88,1533.3,105.226
1269.71,1539.26,105.004
932.509,1622.96,80.1285
893.618,1635.92,82.3119
918.198,1639.41,85.2648
936.309,1632.23,88.9907
920.928,1607.55,96.3172
948.445,1612.53,100.434
919.711,1680.23,117.601
895.872,1690.58,118.541
899.441,1703.73,118.924
932.252,1673.27,122.396
876.768,1702.98,121.178
860.628,1713.57,121.94
953.271,1685.64,126.482
1043.21,1618.2,81.9997
1029.37,1616.38,104.208
1007.15,1719.38,124.954
1083.43,1614.13,71.366
1110.99,1619.78,71.6713
1132.06,1648.55,69.2547
1153.27,1683.75,94.8745
1118.86,1664.11,102.745
1130.9,1664.73,102.06
1108.89,1668.08,108.762
1218.39,1674.69,64.643
1219.35,1698.62,66.1178
1215.38,1688,72.7602
1204.58,1697.38,81.8133
838.418,1729.82,119.539
901.492,1806.25,115.143
848.201,1730.49,125.394
855.724,1794.3,124.817
991.231,1728.8,119.922
1240.5,1777.54,125.639
1218.43,1788.83,126.338
461.286,1950.98,123.192
541.239,1959.02,101.794
522.202,1966.69,105.576
683.424,1966.79,102.682
739.638,1962.47,117.001
987.56,1849.91,119.359
1043.6,1964.16,121.273
1053.78,1934.6,127.025
1037.78,1935.8,126.865
415.358,2054.13,111.322
445.996,2054.27,116.926
414.299,2052.61,124.408
567.663,1968.57,89.9611
482.824,2056.07,107.113
665.101,1979.05,99.9233
683.54,2004.54,99.1158
706.573,1969.23,111.133
716.059,2047.22,110.01
766.255,2039.56,121.205
1055.78,1979.89,114.842
1045.34,1983.43,124.035
707.916,253.124,148.684
690.064,264.78,161.272
709.949,276.76,169.748
734.147,247.797,189.01
1007.1,176.896,170.118
1293.38,215.293,140.582
1337.34,230.432,176.316
682.812,328.254,141.946
686.696,315.79,148.242
714.944,290.604,173.093
717.591,288.118,188.601
816.097,316.16,134.526
811.835,331.424,134.192
796.65,357.5,140.383
796.503,331.685,144.623
834.808,339.546,146.344
840.443,350.952,147.356
817.519,317.476,148.991
810.679,336.589,153.162
798.12,374.855,153.066
795.834,382.056,165.588
809.894,374.587,169.551
727.931,315.69,172.253
808.321,359.017,177.52
751.098,378.263,182.156
825.116,370.055,186.702
867.332,369.05,130.304
856.534,375.452,130.108
