
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
2371.13,1750.56,197.682,µm,Spot,Position,1,170585,
2330.75,1751.62,197.285,µm,Spot,Position,1,170586,
2347.97,1764.26,197.692,µm,Spot,Position,1,170587,
2378.43,1730.13,200.633,µm,Spot,Position,1,170589,
2336.64,1768.21,202.164,µm,Spot,Position,1,170590,
2378.72,1708.27,217.556,µm,Spot,Position,1,170598,
2393.42,1708.08,233.876,µm,Spot,Position,1,170601,
2361.45,1726.53,247.874,µm,Spot,Position,1,170604,
2477.38,1686.64,196.023,µm,Spot,Position,1,170609,
2422.03,1728.57,196.633,µm,Spot,Position,1,170611,
2505.55,1739.19,210.526,µm,Spot,Position,1,170615,
2505.59,1685.27,225.604,µm,Spot,Position,1,170617,
2425.89,1706.15,226.055,µm,Spot,Position,1,170618,
2437.28,1707.66,233.665,µm,Spot,Position,1,170624,
2462.84,1709.78,253.489,µm,Spot,Position,1,170626,
2550.32,1714.07,197.143,µm,Spot,Position,1,170627,
2552.55,1803.92,210.451,µm,Spot,Position,1,170632,
2574.44,1784.31,214.46,µm,Spot,Position,1,170633,
2572.51,1778.26,218.955,µm,Spot,Position,1,170634,
2561.79,1765.67,225.334,µm,Spot,Position,1,170638,
2555.83,1759.89,233.431,µm,Spot,Position,1,170640,
2538.33,1727.56,238.419,µm,Spot,Position,1,170641,
2664.5,1740.68,253.998,µm,Spot,Position,1,170704,
2326.75,1830.12,201.474,µm,Spot,Position,1,173126,
2464,1876.46,194.524,µm,Spot,Position,1,173166,
2442.35,1859.28,201.637,µm,Spot,Position,1,173172,
2470.47,1901.88,250.813,µm,Spot,Position,1,173181,
2622.96,1894.77,194.806,µm,Spot,Position,1,173185,
2613.97,1874.67,206.678,µm,Spot,Position,1,173191,
2613.75,1857.78,221.66,µm,Spot,Position,1,173201,
2638.78,1905.28,225.18,µm,Spot,Position,1,173208,
2637.25,1894.62,229.15,µm,Spot,Position,1,173210,
2629.57,1848.32,249.59,µm,Spot,Position,1,173211,
2628.21,1840.86,254.513,µm,Spot,Position,1,173213,
2583.58,1961.34,207.073,µm,Spot,Position,1,175812,
2643.51,1926.97,216.503,µm,Spot,Position,1,175813,
2559.02,1952.07,218.297,µm,Spot,Position,1,175814,
2528.43,1939.91,221.088,µm,Spot,Position,1,175816,
2651.62,1988.39,196.878,µm,Spot,Position,1,175825,
2692.39,24.5933,271.536,µm,Spot,Position,1,182344,
2726.62,61.3391,270.95,µm,Spot,Position,1,182345,
2729.66,41.9891,298.465,µm,Spot,Position,1,182356,
2679.04,58.6367,299.115,µm,Spot,Position,1,182357,
2697.33,60.8194,302.556,µm,Spot,Position,1,182358,
2691.94,24.7743,311.584,µm,Spot,Position,1,182368,
2932.84,85.1487,281.411,µm,Spot,Position,1,182449,
2944.51,102.346,292.854,µm,Spot,Position,1,182457,
2995.29,98.5746,319.787,µm,Spot,Position,1,182481,
1881.29,400.312,310.182,µm,Spot,Position,1,191497,
2587.64,710.771,266.488,µm,Spot,Position,1,198555,
2272.85,995.828,263.8,µm,Spot,Position,1,207609,
2258.4,967.883,265.511,µm,Spot,Position,1,207610,
2274.66,1039.99,300.477,µm,Spot,Position,1,207633,
2509,1074.76,257.699,µm,Spot,Position,1,207687,
2520.1,1074.15,285.855,µm,Spot,Position,1,207720,
2534.55,1081.52,275.046,µm,Spot,Position,1,207787,
2545.26,1069.64,289.515,µm,Spot,Position,1,207791,
2272.93,1170.33,294.767,µm,Spot,Position,1,210706,
2265.84,1187.86,295.749,µm,Spot,Position,1,210708,
2231.9,1150.35,302.382,µm,Spot,Position,1,210710,
2277.93,1149.14,306.217,µm,Spot,Position,1,210713,
2279.08,1120.22,310.742,µm,Spot,Position,1,210716,
2252.54,1188.35,313.413,µm,Spot,Position,1,210721,
2271.84,1140.98,319.205,µm,Spot,Position,1,210722,
2385.01,1126.72,277.479,µm,Spot,Position,1,210728,
2303.41,1102.22,281.805,µm,Spot,Position,1,210731,
2302.2,1092.4,291.254,µm,Spot,Position,1,210737,
2286.88,1083.17,298.454,µm,Spot,Position,1,210740,
2288.78,1095.44,299.809,µm,Spot,Position,1,210741,
2313.76,1170.07,298.756,µm,Spot,Position,1,210742,
2364.24,1171.64,298.569,µm,Spot,Position,1,210743,
2305.18,1163.09,304.485,µm,Spot,Position,1,210747,
2346.15,1169.25,306.656,µm,Spot,Position,1,210748,
2328.15,1170.19,304.991,µm,Spot,Position,1,210749,
2358.85,1150.07,319.06,µm,Spot,Position,1,210752,
2511.9,1166.96,259.188,µm,Spot,Position,1,210755,
2533.52,1128.96,285.964,µm,Spot,Position,1,210844,
2542.64,1118.4,296.908,µm,Spot,Position,1,210848,
2550.22,1161.92,317.696,µm,Spot,Position,1,210859,
2704.96,1102.95,267.592,µm,Spot,Position,1,210869,
2200.97,1280.52,291.492,µm,Spot,Position,1,213748,
2231.06,1305.7,290.748,µm,Spot,Position,1,213751,
2188.59,1261.26,292.5,µm,Spot,Position,1,213752,
2192.48,1272.53,293.378,µm,Spot,Position,1,213754,
2216.98,1227.23,309.437,µm,Spot,Position,1,213763,
2206.71,1234.15,312.633,µm,Spot,Position,1,213766,
2166.74,1244.14,315.846,µm,Spot,Position,1,213767,
2288.16,1302.53,290.676,µm,Spot,Position,1,213783,
2348.28,1310.13,294.857,µm,Spot,Position,1,213786,
2295.45,1321.03,292.775,µm,Spot,Position,1,213787,
2393.82,1309.19,308.194,µm,Spot,Position,1,213796,
2519.74,1206.21,286.354,µm,Spot,Position,1,213810,
2434.93,1263.47,310.077,µm,Spot,Position,1,213824,
2429.35,1270.54,308.769,µm,Spot,Position,1,213825,
2451,1323.03,318.159,µm,Spot,Position,1,213829,
2216.54,1323.99,287.736,µm,Spot,Position,1,216912,
2230.34,1324.17,286.761,µm,Spot,Position,1,216913,
2285.57,1334.03,295.879,µm,Spot,Position,1,216918,
2435.15,1386.75,301.838,µm,Spot,Position,1,217028,
2454.31,1339.02,315.426,µm,Spot,Position,1,217045,
2114.61,1448.45,318.609,µm,Spot,Position,1,220173,
2494.84,1679.17,270.571,µm,Spot,Position,1,223720,
2482.56,1646.71,318.523,µm,Spot,Position,1,223755,
2573.86,1657.32,314.591,µm,Spot,Position,1,223791,
2691.67,1665.38,301.937,µm,Spot,Position,1,223818,
2716.34,1655.55,310.083,µm,Spot,Position,1,223828,
2673.55,1659.62,310.587,µm,Spot,Position,1,223829,
2214.32,1719.27,301.497,µm,Spot,Position,1,226873,
2431.45,1722.68,266.375,µm,Spot,Position,1,226925,
2478.91,1714.84,269.397,µm,Spot,Position,1,226935,
2408.5,1736.11,273.493,µm,Spot,Position,1,226937,
2446.23,1729.34,276.767,µm,Spot,Position,1,226938,
2484.4,1730.07,285.864,µm,Spot,Position,1,226941,
2488.53,1719.36,291.029,µm,Spot,Position,1,226942,
2488.13,1740.67,317.489,µm,Spot,Position,1,226950,
2564.53,1714.99,259.756,µm,Spot,Position,1,226952,
